d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
1527,17.301578727188378,-0.2431388135683117,1.84862831730021,2.697759861310189,1.3862943611198906,0.0,0.0,1.0,1.0,0.0
1528,17.321276371668837,-0.246469043227562,2.45805583289106,3.065793352521565,0.0,0.0,0.0,0.0,0.0,0.0
1529,17.340613998663784,-0.2732868957004137,1.50904986551779,3.500564365951153,0.6931471805599453,0.0,0.0,2.0,4.0,0.0
1530,17.35960036821686,-0.24367213149293104,2.24336298815134,3.9452866134965663,1.0986122886681096,0.0,0.0,2.0,4.0,0.0
1531,17.37827266735179,-0.2704933891205897,1.53806715532325,4.365534303037018,1.3862943611198906,0.0,0.0,2.0,4.0,0.0
1533,17.414845292520706,-0.3005063836676197,2.2808852650957503,5.320134573017988,0.6931471805599453,0.0,0.0,0.0,0.0,0.0
1534,17.432789923323618,-0.3173242003661461,1.43382520278852,5.8472613344039965,1.0986122886681096,0.0,0.0,0.0,0.0,0.0
1535,17.4504975005453,-0.2799378777508451,1.85210520173361,6.3643384444604845,1.3862943611198906,0.0,0.0,0.0,0.0,0.0
1536,17.46793492704746,-0.2857433648271304,0.7548404399966321,6.9332216640426765,0.0,0.0,0.0,0.0,0.0,0.0
1537,17.485057206898333,-0.29978221236538216,-2.05036953832697,7.3004797503023875,0.6931471805599453,0.0,0.0,1.0,1.0,0.0
1538,17.501836354267805,-0.33133497410001816,2.10237793928296,7.629652186871791,1.0986122886681096,0.0,0.0,0.0,0.0,0.0
1539,17.5182595833583,-0.3212344641253938,1.29533714055595,7.927809573992889,1.3862943611198906,0.0,0.0,1.0,1.0,0.0
1540,17.53434446419536,-0.32445643124082185,1.58239706316038,8.17564852952662,0.0,0.0,0.0,2.0,4.0,0.0
1541,17.55012912174903,-0.31298779134675103,1.97946252897303,8.462139292982602,0.6931471805599453,0.0,0.0,0.0,0.0,0.0
1542,17.565664375707883,-0.3117796240893781,2.30933368473547,8.708387430166736,1.0986122886681096,0.0,0.0,0.0,0.0,0.0
1543,17.580981216314584,-0.3139727676228429,2.16945982535542,8.925486070064947,1.3862943611198906,0.0,0.0,0.0,0.0,0.0
1544,17.59608845011576,-0.2725363066865077,2.58795580675275,9.115204090535066,1.6094379124341005,0.0,0.0,0.0,0.0,0.0
1545,17.610963566706683,-0.28829263520729104,2.62690457676182,9.36445841621794,1.791759469228055,0.0,0.0,0.0,0.0,0.0
1546,17.625568100238414,-0.303349637322843,1.8832962819963,9.6865348933045,1.9459101490553128,0.0,0.0,0.0,0.0,0.0
1547,17.639850564551683,-0.2992726722868978,1.28512615928964,9.887999119638124,2.079441541679836,0.0,0.0,1.0,1.0,0.0
1574,13.20297699899857,1.0589602508703932,1.82461189639926,8.543136067162003,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1576,13.254252672524427,1.106595425698661,1.5730917764081898,8.856325420270537,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
1577,13.280031862492828,1.120955560497855,-0.489830692839938,9.05231673365444,1.791759469228055,0.0,0.0,7.0,49.0,0.0
1578,13.305905855237436,1.1318607661961746,2.05666857019302,9.187692290790338,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
1579,13.331855774257676,1.176613989981404,1.11451803871958,9.341419295137726,0.0,0.0,0.0,7.0,49.0,0.0
1580,13.357808552520554,1.1640405461229069,0.700707456727222,9.547742471110617,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
1581,13.383636277319347,1.1523101735526249,0.987384028114172,9.62859327793373,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
1582,13.409190584562873,1.160131959753513,1.34544353325717,9.836367889682156,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1608,14.547356199943184,0.8253069696537632,-1.08888055178237,5.732716713146847,1.9459101490553128,1.0,1.0,4.0,16.0,0.0
1609,14.575423465097414,0.8692826600544539,-2.61945155077042,5.85068920512653,2.079441541679836,1.0,1.0,5.0,25.0,0.0
1610,14.603069787857365,0.8910130498950627,0.435174253018687,5.863650747866973,2.19722457733622,1.0,1.0,5.0,25.0,0.0
1611,14.630337616064596,0.9115251641329156,1.32900844235457,5.893783496326728,2.302585092994046,1.0,1.0,5.0,25.0,0.0
1612,14.657288066350707,0.9631784020776418,1.6124132574709198,5.8405881186840505,2.3978952727983707,1.0,1.0,5.0,25.0,0.0
1613,14.683989506897955,0.990779583852518,1.00000178317527,5.9243562646782815,2.4849066497880004,1.0,1.0,4.0,16.0,0.0
1614,14.710381515664803,0.9904180219127141,1.54769746852162,5.874430187227371,2.5649493574615367,1.0,1.0,6.0,36.0,0.0
1615,14.736517749834075,1.0448630659031717,1.61615223670741,5.757676796381836,0.0,1.0,0.0,5.0,25.0,0.0
1616,14.762688917538089,1.0410497061041617,-0.989789477876378,5.897718051063817,0.6931471805599453,1.0,0.0,0.0,0.0,0.0
1617,14.789246084889585,1.0417041563992329,-2.34373115695077,7.038814074025269,1.0986122886681096,1.0,0.0,3.0,9.0,0.0
1618,14.81637513178518,1.0558554616911522,1.9963277217480704,7.362815104986876,1.3862943611198906,1.0,0.0,4.0,16.0,0.0
1619,14.844262456102436,1.058967783204885,2.0713477630120503,7.723277902212129,1.6094379124341005,1.0,0.0,4.0,16.0,0.0
1621,14.901158167191953,1.1283686567967597,1.93327514059239,8.252942639189007,2.6390573296152593,1.0,1.0,3.0,9.0,0.0
1622,14.928828848036668,1.1330698384159903,-1.6069223250416398,8.422154099841615,2.7080502011022096,1.0,1.0,0.0,0.0,0.0
1623,14.955330046951358,1.119997459290923,2.7524498891272904,8.384930498453134,2.772588722239781,1.0,1.0,3.0,9.0,0.0
1624,14.980421068587903,1.1472831777245478,1.95002612807157,8.387277527989228,2.8332133440562166,1.0,1.0,4.0,16.0,0.0
1625,15.004487179510985,1.162089125887457,2.14053032248025,8.568939562341434,2.8903717578961645,1.0,1.0,2.0,4.0,0.0
1626,15.028468276783887,1.1789813493596295,0.901811551664406,8.541825457146349,2.9444389791664403,1.0,1.0,5.0,25.0,0.0
1627,15.0535566192237,1.1856945248332798,1.86457277218537,8.644975828279982,2.9957322735539913,1.0,1.0,6.0,36.0,0.0
1628,15.080446844334089,1.1890795136691428,2.7849163323105497,8.777715707656064,3.0445224377234235,1.0,1.0,4.0,16.0,0.0
1629,15.10932031856817,1.2355181687252017,2.49719783211023,9.06010983444042,3.0910424533583165,1.0,1.0,4.0,16.0,0.0
1630,15.139625745828528,1.2246726413619975,-1.25786436172097,9.179658092807482,3.1354942159291497,1.0,1.0,4.0,16.0,0.0
1631,15.170436793503885,1.2150952025545576,2.36056437684727,9.51033158821248,3.1780538303479458,1.0,1.0,4.0,16.0,0.0
1632,15.20059068219684,1.2252555939646883,2.7329248123505803,9.759070210403166,3.218875824868201,1.0,1.0,7.0,49.0,0.0
1655,17.139386733638727,0.8064817010284955,-0.6765187422158789,2.7574015599069752e-06,2.8903717578961645,1.0,1.0,4.0,16.0,0.0
1656,17.165081607331768,0.8288758513497405,1.18815137436596,3.6635760847602163e-06,2.9444389791664403,1.0,1.0,2.0,4.0,0.0
1657,17.191168876397768,0.8435906849530105,2.35394860204322,4.5201315661003925e-06,2.9957322735539913,1.0,1.0,2.0,4.0,0.0
1658,17.218036157154867,0.8494270217279275,0.6839963092217309,5.0297668190608895e-06,3.0445224377234235,1.0,1.0,1.0,1.0,0.0
1659,17.245355485375914,0.8860858006358212,2.1719138227117,6.04409731415352e-06,3.0910424533583165,1.0,1.0,2.0,4.0,0.0
1660,17.27311867587699,0.8990060586245324,1.6357391149077902,8.079001793269067e-06,3.1354942159291497,1.0,1.0,3.0,9.0,0.0
1661,17.302248062630273,0.9108772334169356,0.68584352146699,1.0567498989989116e-05,3.1780538303479458,1.0,1.0,2.0,4.0,0.0
1662,17.33383609422835,0.9538225685627212,-1.12518915546497,1.509582042264921e-05,3.218875824868201,1.0,1.0,3.0,9.0,0.0
1663,17.368300808184554,0.9738885553240036,-2.5628715719237403,2.032591565612725e-05,3.258096538021482,1.0,1.0,0.0,0.0,0.0
1664,17.406033384059207,0.9697812949637942,-2.90190480536446,9.650929746513703e-05,3.2958368660043287,1.0,1.0,1.0,1.0,0.0
1674,17.690185631489086,1.1489413810322542,-1.44919737286643,5.591948457908673,0.0,1.0,1.0,0.0,0.0,0.0
1675,17.71782579511857,1.1687589933800762,1.7169057004372,6.413030772609968,0.6931471805599453,1.0,1.0,2.0,4.0,0.0
1676,17.746793357106593,1.1891534963742705,2.36174137265054,6.813342417426911,1.0986122886681096,0.0,1.0,1.0,1.0,0.0
1677,17.776081660170668,1.199187319667686,2.59583780932089,6.9480855822136505,1.3862943611198906,0.0,1.0,1.0,1.0,0.0
1678,17.805013044189554,1.2055807922601167,2.47692372831663,7.652893370803118,1.6094379124341005,0.0,1.0,2.0,4.0,0.0
1679,17.833528961469746,1.2550552331053968,2.30672485691076,8.137033838930467,1.791759469228055,0.0,1.0,1.0,1.0,0.0
1680,17.86185362993189,1.2470206006720417,2.50189483482758,8.799482624725188,1.9459101490553128,0.0,1.0,1.0,1.0,0.0
1681,17.889976135975076,1.2401252257655604,2.4951741961465497,9.530346860941604,2.079441541679836,0.0,1.0,1.0,1.0,0.0
1682,17.917927054293106,1.2525800360785393,1.6896934661934702,9.662850594207457,2.19722457733622,0.0,1.0,1.0,1.0,0.0
1709,14.697140277431648,-1.2008911378746818,-1.50388015046242,1.0967205941905351,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1710,14.725121026481785,-1.1036079994775174,-2.69917929138376,1.5122131159546526,0.0,0.0,0.0,8.0,64.0,0.0
1711,14.753059328098304,-1.0836771927227116,1.6920380321965802,1.7414797659321968,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1712,14.780805145459931,-1.058932398452753,2.49032198372123,1.8426029566868716,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
1713,14.80824960696147,-1.0280028924216296,1.02049608359834,1.9764161509315796,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1714,14.835376492773475,-1.016499036052975,2.4051921964870697,2.090117322612238,0.0,0.0,0.0,8.0,64.0,0.0
1715,14.862177058715467,-1.0147847697297012,2.62210596106626,2.25932549252217,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1716,14.888582107817955,-1.1265989993144643,1.95432672702828,2.4834737996052705,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1717,14.914521433852608,-1.1183892340840715,2.25070496803966,2.680656076369296,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1718,14.939969589705846,-1.0051219455807707,1.97608648669602,2.9247933216388535,0.0,0.0,0.0,8.0,64.0,0.0
1719,14.964809306933367,-1.0831809190601556,1.60372066493435,3.3181818367230878,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1720,14.989096729491482,-1.0333030196017987,3.02522993844117,3.6618696793754006,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
1721,15.01315548342825,-1.0205342180306851,2.72280747731375,3.8367840731774834,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1722,15.03739449595731,-1.0407449062391272,2.17476468751158,4.088187414759627,0.0,0.0,0.0,7.0,49.0,0.0
1723,15.062024614040412,-0.9940036429036252,1.98012362510318,4.537505652886948,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
1724,15.08712472089493,-1.0879000258815854,0.94158488082571,4.91900970915416,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
1725,15.112432575386565,-1.0194780977555875,2.36181845168059,5.234331842324607,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
1726,15.13742238577986,-0.9856675295513352,2.8979040427796,5.5312324975014935,0.0,0.0,0.0,7.0,49.0,0.0
1727,15.161434385140247,-0.9298942807472138,2.86743800059178,5.8024153730287615,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
1728,15.184045143744314,-1.073185892094774,1.34194806142024,6.1130180675251,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
1729,15.20517124664024,-0.968599001437945,1.0374952130134398,6.447045620923773,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
1730,15.224993962856862,-0.9265297292099834,1.70358008059549,6.736000124723397,0.0,0.0,0.0,7.0,49.0,0.0
1731,15.243701136420436,-0.9343092372677424,2.53071349291419,7.047014060958436,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
1732,15.261567051416394,-1.0094167098100388,2.06384417376949,7.46833995460212,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
1733,15.278796052360113,-0.927392548875608,2.42618575396664,7.9669363245193265,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
1734,15.29540750541662,-0.861589596254254,2.96304589213656,8.41145993187241,0.0,0.0,0.0,7.0,49.0,0.0
1735,15.311382380913232,-0.7992992380710522,2.81697364466492,8.796204799626512,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
1736,15.326830773202724,-0.8276813752510022,1.65276145332256,9.367993475836816,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
1737,15.341876378771286,-0.837529254394833,-1.00782878581309,9.728462805227213,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
1743,15.318253731727411,-1.5084747653451291,2.43316470018078,7.928221095221637,1.6094379124341005,1.0,1.0,7.0,49.0,0.0
1744,15.335461303896839,-1.4229499824559129,2.55805444146354,8.091861932034247,1.791759469228055,1.0,1.0,8.0,64.0,0.0
1745,15.319810152275071,-1.495160708363282,1.40597508140267,8.346656017032611,1.9459101490553128,1.0,1.0,5.0,25.0,1.0
1746,15.331516525605824,-1.4564065006107867,-1.0212116347485698,8.51273555719116,0.0,1.0,1.0,7.0,49.0,0.0
1747,15.303006799593135,-1.4877668334679277,1.93659179850254,8.706798110289068,0.0,1.0,1.0,6.0,36.0,0.0
1748,15.306164934408407,-1.4225531143307124,1.9120664071563,8.869423130433383,0.6931471805599453,1.0,1.0,6.0,36.0,0.0
1749,15.306164934408407,-1.4030727035791144,2.2086796298618503,8.943806050371773,1.0986122886681096,1.0,1.0,7.0,49.0,0.0
1750,15.306164934408407,-1.3820600568526515,2.31755639194509,9.021733019030584,1.3862943611198906,1.0,1.0,7.0,49.0,0.0
1751,15.30593968381617,-1.3660916538663712,2.03185561427428,9.113634474419811,1.6094379124341005,1.0,1.0,7.0,49.0,0.0
1752,15.30661528343651,-1.3626246168468514,2.06876915224976,9.263728551002922,1.791759469228055,1.0,1.0,7.0,49.0,0.0
1753,15.306164934408407,-1.3097796488329252,2.22153993745089,9.411429221961988,1.9459101490553128,1.0,1.0,8.0,64.0,0.0
1754,15.305263627452394,-1.3146600168625928,2.24942867203379,9.545068534763557,2.079441541679836,1.0,1.0,8.0,64.0,0.0
1755,15.304927231833545,-1.3173290041447931,1.44372349122476,9.831497003678193,2.19722457733622,1.0,1.0,6.0,36.0,0.0
1756,15.303701993949176,-1.302417783082257,-2.63575506081563,9.948617994475413,2.302585092994046,1.0,1.0,6.0,36.0,0.0
1833,13.443247607012452,-1.4619229568358219,1.5865049314776698,6.050764652371295,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
1834,13.446923517310285,-1.4209539701173997,2.45391766830345,6.242348333513951,1.791759469228055,1.0,0.0,8.0,64.0,0.0
1835,13.45033386204663,-1.3961188816635075,2.36266397368473,6.3980176975116585,1.9459101490553128,1.0,0.0,8.0,64.0,0.0
1836,13.455568855403742,-1.3762475374965573,2.95937385485937,6.586912288922147,2.079441541679836,1.0,0.0,6.0,36.0,0.0
1837,13.464097460484387,-1.3661851329874142,2.20964717026031,6.7506838713248,2.19722457733622,1.0,0.0,8.0,64.0,0.0
1838,13.476310604503743,-1.3212815690915405,1.92456521417862,6.791683496251572,2.302585092994046,1.0,0.0,8.0,64.0,0.0
1839,13.49168995089649,-1.30300665338942,2.65805350546416,6.885831526511611,2.3978952727983707,1.0,0.0,7.0,49.0,0.0
1840,13.5096332856124,-1.2954627321606975,2.94054052179303,7.002903063561819,0.0,1.0,0.0,8.0,64.0,0.0
1841,13.529223512010393,-1.2415896678539096,2.8191178590750297,7.133531206328603,0.6931471805599453,1.0,0.0,8.0,64.0,0.0
1842,13.549734780899474,-1.1647520911726548,2.7210292170426897,7.292341191443424,1.0986122886681096,1.0,0.0,7.0,49.0,0.0
1843,13.571064204654306,-1.1094893504077257,0.8599418584997521,7.473681178243222,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
1844,13.59319166652462,-1.0353445310148004,3.06594194335118,7.713122113575144,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
1845,13.615612230815575,-1.110955076850333,0.836660026534052,7.898107737972678,0.0,1.0,0.0,6.0,36.0,0.0
1846,13.63777765716696,-1.0856800020300543,2.42899156029823,8.081527753188817,0.6931471805599453,1.0,0.0,6.0,36.0,0.0
1847,13.659311615211315,-1.0628464656266758,2.4698178070456898,8.186544449077033,1.0986122886681096,1.0,0.0,5.0,25.0,0.0
1848,13.679972582068837,-1.0499550944816511,1.35971929263337,8.307585140392929,1.3862943611198906,1.0,0.0,7.0,49.0,0.0
1849,13.699799998245265,-0.9390057446858892,1.53248727865441,8.456017640454807,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
1850,13.71904370947657,-0.8680622875826551,2.24572048998228,8.549686509034556,1.791759469228055,1.0,0.0,7.0,49.0,0.0
1851,13.738079686475148,-0.9244615936319898,2.20155017555622,8.619084799155452,1.9459101490553128,1.0,0.0,7.0,49.0,0.0
1852,13.757125863137276,-0.8754066852791698,2.24561855960836,8.795760524312891,2.079441541679836,1.0,0.0,7.0,49.0,0.0
1853,13.776230083025293,-0.9574735123031533,2.00637773124583,8.882283537641879,2.19722457733622,1.0,0.0,7.0,49.0,0.0
1854,13.795182332565608,-0.8861881243661612,1.44611073610014,9.005827614624916,2.302585092994046,1.0,0.0,7.0,49.0,0.0
1855,13.813650829741249,-0.8514318059779211,1.39070849639715,9.190316488098373,0.0,1.0,0.0,7.0,49.0,0.0
1856,13.831206726070599,-0.8549803565345412,2.0554060174636697,9.294778099411658,0.6931471805599453,1.0,0.0,7.0,49.0,0.0
1857,13.847576893326865,-0.8164657183778871,1.97736269611751,9.412928384979633,1.0986122886681096,1.0,0.0,7.0,49.0,0.0
1858,13.862693717307131,-0.8399620489676878,2.03108661819442,9.529671891335047,1.3862943611198906,1.0,0.0,7.0,49.0,0.0
1859,13.876695023039224,-0.8560850834618793,2.26507017389412,9.642054617732411,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
1860,13.889772589678786,-0.8671665237417159,1.9043676665491,9.864588641074473,0.0,1.0,0.0,7.0,49.0,0.0
1861,13.902195465001721,-0.8818913669946971,-1.2907979951930502,9.883022143552546,0.6931471805599453,1.0,0.0,7.0,49.0,0.0
1862,16.150548804211244,-1.5711706998719068,0.248805647146913,6.837687889791678,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
1863,16.150910021867098,-1.6794146397127618,1.70566979852333,7.1702534878143265,1.791759469228055,0.0,0.0,6.0,36.0,0.0
1864,16.150296881239864,-1.6649892515459743,2.49427464451262,7.4918103087655386,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
1865,16.149133068247515,-1.85728238640446,2.1306522653931297,7.814500445476211,2.079441541679836,0.0,0.0,8.0,64.0,0.0
1866,16.148055440754774,-1.7794542633697918,-0.923322542270618,8.1416367415086,2.19722457733622,0.0,0.0,8.0,64.0,0.0
1867,16.147107993238198,-1.8608163183329591,-0.485772829703027,8.563306321412874,2.302585092994046,0.0,0.0,7.0,49.0,0.0
1868,16.146086233895247,-1.9593580678393097,1.29587324175755,8.654581293281634,2.3978952727983707,0.0,0.0,8.0,64.0,0.0
1869,16.14328209281446,-2.052201908185776,2.04588623965712,8.821851855422805,2.4849066497880004,0.0,0.0,7.0,49.0,0.0
1870,16.1395248957711,-2.0127817829583563,1.75992887470507,9.027035580694063,2.5649493574615367,0.0,0.0,8.0,64.0,0.0
1871,16.137595879595455,-1.98397702905816,1.46604913115524,9.107249962030648,2.6390573296152593,0.0,0.0,8.0,64.0,0.0
1872,16.137309673688268,-1.953363599635081,1.9406633999667,9.112153296492762,0.0,0.0,0.0,7.0,49.0,0.0
1873,16.13761402217129,-1.9257074414097937,2.17774903182007,9.240068113736612,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
1874,16.13899728197176,-1.9167729229460535,2.59854782358623,9.324971754522252,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
1875,16.14170523826408,-1.8564586458300243,2.64960013808549,9.442108578383694,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
1876,16.14754066031793,-1.8510624824664652,2.39481329844073,9.579317836628782,1.6094379124341005,0.0,0.0,7.0,49.0,0.0
1877,16.155834786347867,-1.8447267317082037,1.76039816331028,9.878826182055557,1.791759469228055,0.0,0.0,7.0,49.0,0.0
1878,16.161532080862045,-1.8216512332032055,-2.12300230845847,9.930299656247161,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
1943,15.448971981141241,-2.104442844270064,-0.941755711549014,6.451456463329067,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
1944,15.448237171136249,-2.0100947309167805,1.92716961997,6.769110346789563,0.0,0.0,0.0,8.0,64.0,0.0
1945,15.447550509017091,-2.033176595190494,1.62845240721367,6.998988686620946,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1946,15.447026741745539,-2.0008655608166763,2.04097454638023,7.216839067848749,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1947,15.447432010637801,-1.9518598645623275,2.0060993158038705,7.382807970259581,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1948,15.448769288452151,-1.8604813010210115,2.22468894288356,7.518920684169551,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
1949,15.45003593185494,-1.817920295221426,0.5384578267375391,7.667274288669795,1.791759469228055,0.0,0.0,8.0,64.0,0.0
1950,15.45052186571744,-1.876648713208332,-0.377709027668764,7.839771689725344,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
1951,15.451121742368985,-1.7648378118780406,0.756901844814871,8.025110333303438,2.079441541679836,0.0,0.0,8.0,64.0,0.0
1952,15.452746305571411,-1.7917594690280552,1.2678500049143,8.13085534266363,2.19722457733622,0.0,0.0,8.0,64.0,0.0
1953,15.45534148769256,-1.8005880493049455,1.14036267817514,8.226559816495307,2.302585092994046,0.0,0.0,8.0,64.0,0.0
1954,15.458648201709694,-1.818231603498348,1.40551076125918,8.312570558789531,2.3978952727983707,0.0,0.0,8.0,64.0,0.0
1955,15.461979865666315,-2.017605393164224,-0.29934100945055,8.364403463700606,0.0,0.0,0.0,8.0,64.0,0.0
1956,15.46535693942875,-1.9774408565767745,2.35061628569688,8.447399746844244,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1957,15.470566561239536,-2.035457518047023,1.7507642415711495,8.535571219396116,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1958,15.476225824658881,-1.9315214118232136,1.68361074830291,8.625208875811362,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1959,15.480381474352196,-1.902798810268568,1.7884222673643002,8.719390472681171,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
1960,15.484013099588205,-1.983168316661544,1.4698490531703,8.79981251192499,1.791759469228055,0.0,0.0,8.0,64.0,0.0
1961,15.487321962050071,-2.0386748226712443,1.60014107092578,8.908204766948758,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
1962,15.490664298238366,-1.7939337206004196,1.8784716897042504,9.03753855789325,2.079441541679836,0.0,0.0,7.0,49.0,0.0
1963,15.494247455027914,-1.848552824627592,0.839543984905992,9.143112987941487,0.0,0.0,0.0,8.0,64.0,0.0
1964,15.497442326281329,-1.8245492919310455,0.682530790689641,9.253368567141823,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1965,15.500162430721645,-1.7967222583194378,0.6195410908932889,9.349594626730193,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1966,15.502746753542173,-1.7859454991539394,1.51541645877256,9.403673593268444,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1967,15.505501570876264,-1.7680897253456593,1.56369687730407,9.488339527341711,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
1968,15.508788022465465,-1.708570649911729,1.8424739874560496,9.577588073334423,1.791759469228055,0.0,0.0,8.0,64.0,0.0
1969,15.513222683008678,-1.7088255700640702,1.25827742795655,9.659320759701322,1.9459101490553128,0.0,0.0,6.0,36.0,0.0
1970,15.51909815891127,-1.7059869941605823,-0.8853542935946809,9.82213172954308,2.079441541679836,0.0,0.0,8.0,64.0,0.0
1971,15.524448949532061,-1.6861429042336584,-2.380402401013629,9.887056167656846,0.0,0.0,0.0,7.0,49.0,0.0
1996,13.505899118307354,0.857559122782995,1.43100117921377,8.44370702754086,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
1998,13.534585604675653,0.9026192002061706,1.78884301365674,8.554113862356516,1.6094379124341005,0.0,0.0,4.0,16.0,0.0
1999,13.548644977758832,0.9075059023235988,1.95613805440427,8.686628375301801,1.791759469228055,0.0,0.0,5.0,25.0,0.0
2000,13.562661381130509,0.8922004827464803,1.78033737140066,8.820455937312323,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
2001,13.576674521136962,0.9356995498336944,2.19085934798919,8.972767076829593,2.079441541679836,0.0,0.0,6.0,36.0,0.0
2002,13.590728164481538,0.9213643094849778,2.2583315494750096,9.192860490391645,2.19722457733622,0.0,0.0,6.0,36.0,0.0
2003,13.604912975818582,0.9079190140295572,2.40831115484881,9.727011718132202,2.302585092994046,0.0,0.0,7.0,49.0,0.0
2004,13.619331426973865,0.9120992882340984,2.23595687374587,9.808161056627313,2.3978952727983707,0.0,0.0,6.0,36.0,0.0
2031,15.600927623269582,0.07217709685609974,2.0687840405187,1.2637687260542492,1.3862943611198906,0.0,1.0,7.0,49.0,0.0
2032,15.623862441905985,0.09374193675375936,1.3033451944700098,1.3111942693947798,0.0,0.0,1.0,6.0,36.0,0.0
2033,15.646551635927336,0.09798834277672608,2.15126620598922,1.3475902253855845,0.6931471805599453,0.0,1.0,7.0,49.0,0.0
2034,15.668929720980037,0.09467938835176702,1.11932836482177,1.4771437885908298,1.0986122886681096,0.0,1.0,6.0,36.0,0.0
2035,15.690951644457714,0.08243203007571406,-1.4568922400943798,1.7807774046226663,1.3862943611198906,0.0,1.0,7.0,49.0,0.0
2036,15.712594892214677,0.09168103906859072,1.8766974270913,1.847542376810708,0.0,0.0,1.0,6.0,36.0,0.0
2037,15.733872868577135,0.07733047381339861,3.18078094255893,1.9687445184248336,2.5649493574615367,0.0,1.0,6.0,36.0,0.0
2038,15.754815799705904,0.06209294649994064,1.4683198911519,2.361376160792831,2.6390573296152593,0.0,1.0,8.0,64.0,0.0
2039,15.775466036534338,0.07808994414823517,2.09774613370896,2.8005753632437527,2.7080502011022096,0.0,1.0,7.0,49.0,0.0
2040,15.795839662913856,0.071389996086673,-2.3354469508999705,3.4352739079772814,2.772588722239781,0.0,1.0,5.0,25.0,0.0
2041,15.815961515377913,0.04171409142745562,0.9716681109764252,4.166169521291098,2.8332133440562166,0.0,1.0,5.0,25.0,0.0
2042,15.83578857396916,0.06960548822565882,3.2424037360556603,4.253963604454415,2.8903717578961645,0.0,1.0,4.0,16.0,0.0
2043,15.855196723584086,0.04203813405070775,2.6874935105388,4.364208804868474,2.9444389791664403,0.0,1.0,5.0,25.0,0.0
2044,15.874029618045098,0.020808281162660324,1.51764831038745,4.5408909558570985,2.9957322735539913,0.0,1.0,2.0,4.0,0.0
2045,15.89219404971868,0.0142813620461386,2.34384924774358,4.817111866635588,3.0445224377234235,0.0,1.0,4.0,16.0,0.0
